H_FX,H_XD,StationID,InfoTime
10.4,51,C0C700,2021/12/18 13:00
18,79,C0S730,2021/12/18 13:00
7.7,26,C0A940,2021/12/18 13:00
13.7,357,C0F0E0,2021/12/18 13:00
17.3,19,C0G890,2021/12/18 13:00
12.7,350,C0B020,2021/12/18 13:00
10.3,9,C0E430,2021/12/18 13:00
18.1,34,C0G800,2021/12/18 13:00
15.5,23,C0R760,2021/12/18 13:00
8.5,41,C0C590,2021/12/18 13:00
9.6,3,C0K500,2021/12/18 13:00
17,45,C0S910,2021/12/18 13:00
10.8,21,C0U950,2021/12/18 13:00
7.7,49,C0A880,2021/12/18 13:00
14.9,46,C0R840,2021/12/18 13:00
13.6,38,C0R280,2021/12/18 13:00
12.7,31,C0R620,2021/12/18 13:00
12,3,C0G750,2021/12/18 13:00
8.8,152,C0S920,2021/12/18 13:00
12.8,14,C0G730,2021/12/18 13:00
13.5,44,C0E540,2021/12/18 13:00
10,4,C0G910,2021/12/18 13:00
14.5,213,C0F9Y0,2021/12/18 13:00
7.3,23,C0D430,2021/12/18 13:00
13.6,55,C0R440,2021/12/18 13:00
13.5,4,C0M710,2021/12/18 13:00
9.8,35,C0E820,2021/12/18 13:00
16.1,47,C0R830,2021/12/18 13:00
9.9,21,C0K510,2021/12/18 13:00
14.4,41,C0R720,2021/12/18 13:00
15.1,36,C0E420,2021/12/18 13:00
12.1,117,C0S900,2021/12/18 13:00
9,87,C0C490,2021/12/18 13:00
12.8,21,C0E590,2021/12/18 13:00
17.7,7,C0E810,2021/12/18 13:00
10.2,27,C0R800,2021/12/18 13:00
12.2,33,C0C650,2021/12/18 13:00
14.8,56,C0AC40,2021/12/18 14:00
15.2,40,C0R720,2021/12/18 14:00
10,360,C0R340,2021/12/18 14:00
12.1,9,C0G740,2021/12/18 14:00
12.4,155,C0F0D0,2021/12/18 14:00
16.1,40,CM0120,2021/12/18 14:00
11.3,207,C0F0A0,2021/12/18 14:00
5.8,34,C0D480,2021/12/18 14:00
16.4,18,C0R760,2021/12/18 14:00
14.7,57,C0R440,2021/12/18 14:00
20.5,350,C0R780,2021/12/18 14:00
11,349,C0K280,2021/12/18 14:00
7.9,10,C0E790,2021/12/18 14:00
17.5,23,C0F9K0,2021/12/18 14:00
9.9,348,C0S900,2021/12/18 14:00
12.1,39,C0D560,2021/12/18 14:00
6.7,84,C0C710,2021/12/18 14:00
19.9,24,C0G800,2021/12/18 14:00
10.2,17,C0Z150,2021/12/18 14:00
8.1,67,C0AD00,2021/12/18 14:00
11.5,68,C0R280,2021/12/18 14:00
15.7,72,C0R670,2021/12/18 14:00
10.9,65,C0C630,2021/12/18 14:00
12.2,19,C0F9I0,2021/12/18 14:00
10.7,30,C0E820,2021/12/18 14:00
6.7,341,C0SA40,2021/12/18 14:00
9.2,28,C0K420,2021/12/18 14:00
10.4,15,C0F9U0,2021/12/18 14:00
15.8,60,C0R730,2021/12/18 14:00
11.3,9,C0K520,2021/12/18 14:00
16.4,12,C0E810,2021/12/18 14:00
14.9,65,C0R350,2021/12/18 14:00
15.4,68,C0R680,2021/12/18 14:00
9.9,73,C0C540,2021/12/18 14:00
11.3,92,C0R800,2021/12/18 14:00
14.8,19,C0G640,2021/12/18 14:00
14.9,48,C0D650,2021/12/18 14:00
13.3,6,C0M710,2021/12/18 14:00
8.3,11,C0B010,2021/12/18 14:00
8.2,334,C0T9M0,2021/12/18 14:00
8.8,342,C0S710,2021/12/18 14:00
10.7,9,C0K510,2021/12/18 14:00
15.9,24,C0K530,2021/12/18 14:00
6.8,34,C0G840,2021/12/18 14:00
12.1,29,C0G780,2021/12/18 14:00
6.7,1,C0F930,2021/12/18 14:00
13.7,58,C0S970,2021/12/18 14:00
12.2,25,C0K250,2021/12/18 14:00
8.8,68,C0A920,2021/12/18 14:00
13.7,31,C0W170,2021/12/18 14:00
9.9,353,C0E430,2021/12/18 14:00
7.4,31,C0S810,2021/12/18 14:00
8.6,81,C0C490,2021/12/18 14:00
11.9,5,C0K430,2021/12/18 14:00
9.3,60,C0A770,2021/12/18 14:00
12.3,58,C0E730,2021/12/18 14:00
11.4,45,C0C670,2021/12/18 14:00
18.5,74,C0R320,2021/12/18 14:00
21.3,15,C0W130,2021/12/18 14:00
19.3,58,C0R710,2021/12/18 14:00
25.6,43,C0W160,2021/12/18 14:00
17.4,214,C0I530,2021/12/18 14:00
15.2,50,C0R830,2021/12/18 14:00
8.3,15,C0E740,2021/12/18 14:00
13.5,238,C0F9Z0,2021/12/18 14:00
10.9,43,C0C660,2021/12/18 14:00
14.8,112,C0R740,2021/12/18 14:00
17.1,352,C0F0E0,2021/12/18 14:00
13.7,215,C0F9Y0,2021/12/18 14:00
11.2,29,C0S990,2021/12/18 14:00
12.1,39,C0A970,2021/12/18 14:00
11.2,30,C0E420,2021/12/18 14:00
13.3,31,C0D590,2021/12/18 14:00
8.1,245,C0T790,2021/12/18 14:00
13.1,38,C0F9R0,2021/12/18 14:00
9.1,49,C0C620,2021/12/18 14:00
8.3,340,C0F9T0,2021/12/18 14:00
6.5,68,C0S790,2021/12/18 14:00
9.7,332,C0U770,2021/12/18 14:00
8.4,62,CM0140,2021/12/18 14:00
8.2,77,C0ACA0,2021/12/18 14:00
8.8,80,C0AH50,2021/12/18 14:00
8.2,66,C0D430,2021/12/18 14:00
18.4,59,C0R840,2021/12/18 14:00
5.9,275,C0D390,2021/12/18 14:00
10.7,344,C0G770,2021/12/18 14:00
12.1,26,C0X280,2021/12/18 14:00
12.1,25,C0E870,2021/12/18 14:00
7.8,33,C0T9N0,2021/12/18 14:00
7.7,5,C0S890,2021/12/18 14:00
12.6,354,C0B020,2021/12/18 14:00
13.2,80,C0F9X0,2021/12/18 14:00
9.1,21,C0C590,2021/12/18 14:00
8.6,13,C0S940,2021/12/18 14:00
19.7,51,C0S910,2021/12/18 14:00
7.8,143,C0S920,2021/12/18 14:00
12.7,16,C0D660,2021/12/18 14:00
10.2,37,C0E750,2021/12/18 14:00
15.4,16,C0G730,2021/12/18 14:00
20.7,35,C0R750,2021/12/18 14:00
10.6,42,C0SA30,2021/12/18 14:00
18.8,102,C0S730,2021/12/18 14:00
9.9,326,C0K550,2021/12/18 14:00
12.8,347,C0F9Q0,2021/12/18 14:00
16.4,285,C0I540,2021/12/18 14:00
7.7,287,C0I390,2021/12/18 14:00
9.4,16,C0E880,2021/12/18 14:00
7.7,40,C0A880,2021/12/18 14:00
11.5,13,C0F000,2021/12/18 14:00
8.9,328,C0K580,2021/12/18 14:00
13.1,14,C0F9S0,2021/12/18 14:00
11.4,36,C0R770,2021/12/18 14:00
12.5,28,C0E590,2021/12/18 14:00
12,351,C0G870,2021/12/18 14:00
9.7,49,C0E850,2021/12/18 14:00
11.4,358,C0K500,2021/12/18 14:00
8.2,57,C0AI40,2021/12/18 14:00
13.2,9,C0G830,2021/12/18 14:00
13.9,4,C0K291,2021/12/18 14:00
7.7,35,C0A930,2021/12/18 14:00
7.5,99,C0SA80,2021/12/18 14:00
8.1,16,C0S740,2021/12/18 14:00
8.3,126,C0SA90,2021/12/18 14:00
21.7,21,C0G900,2021/12/18 14:00
8.1,360,C0D570,2021/12/18 14:00
11.9,23,C0R690,2021/12/18 14:00
11.6,343,C0G750,2021/12/18 14:00
14.1,34,C0E540,2021/12/18 14:00
12.8,11,C0E830,2021/12/18 14:00
10.7,338,C0K410,2021/12/18 14:00
11.9,39,C0F9L0,2021/12/18 14:00
7.7,23,C0AI00,2021/12/18 14:00
18.8,9,C0G890,2021/12/18 14:00
12.9,37,C0R620,2021/12/18 14:00
23.5,16,C0W120,2021/12/18 14:00
15.4,40,C0F9P0,2021/12/18 14:00
12.8,37,C0R700,2021/12/18 14:00
8.8,68,C0AG80,2021/12/18 14:00
13.7,21,C0D590,2021/12/18 15:00
9.2,46,C0C490,2021/12/18 15:00
17.2,17,CM0120,2021/12/18 15:00
13.9,62,C0E880,2021/12/18 15:00
13.2,72,C0AC40,2021/12/18 15:00
12.2,28,C0D560,2021/12/18 15:00
9.3,47,C0AD50,2021/12/18 15:00
6.7,355,C0F850,2021/12/18 15:00
13.9,38,C0E540,2021/12/18 15:00
24.1,31,C0W160,2021/12/18 15:00
9.8,15,C0A9C0,2021/12/18 15:00
16,29,C0R840,2021/12/18 15:00
13.5,109,C0R740,2021/12/18 15:00
9.2,20,C0C700,2021/12/18 15:00
9,351,C0T9M0,2021/12/18 15:00
21.6,33,C0R750,2021/12/18 15:00
6.6,83,C0A660,2021/12/18 15:00
15.8,20,C0E810,2021/12/18 15:00
11.7,29,C0C650,2021/12/18 15:00
11.5,11,C0K430,2021/12/18 15:00
13.1,8,C0G770,2021/12/18 15:00
15.5,236,C0F9Z0,2021/12/18 15:00
13.1,35,C0W170,2021/12/18 15:00
23.6,16,C0W120,2021/12/18 15:00
7.9,130,CM0140,2021/12/18 15:00
19.5,358,C0R780,2021/12/18 15:00
13.3,78,C0S970,2021/12/18 15:00
12.3,359,C0G740,2021/12/18 15:00
12,66,C0R670,2021/12/18 15:00
11.3,27,C0F000,2021/12/18 15:00
12,55,C0R440,2021/12/18 15:00
11.9,20,C0E590,2021/12/18 15:00
10,59,C0C540,2021/12/18 15:00
10.2,348,C0M740,2021/12/18 15:00
7.7,360,C0G620,2021/12/18 15:00
13.2,3,C0K410,2021/12/18 15:00
9.3,34,C0D570,2021/12/18 15:00
10.4,53,C0E730,2021/12/18 15:00
11,2,C0R340,2021/12/18 15:00
7.7,18,C0AD00,2021/12/18 15:00
11.1,23,C0E750,2021/12/18 15:00
10.5,3,C0K420,2021/12/18 15:00
7.9,350,C0D540,2021/12/18 15:00
13.3,45,C0E420,2021/12/18 15:00
7.1,349,C0U980,2021/12/18 15:00
15.4,38,C0R350,2021/12/18 15:00
11.1,23,C0K250,2021/12/18 15:00
9.8,13,C0U950,2021/12/18 15:00
12.3,2,C0K500,2021/12/18 15:00
12,17,C0K510,2021/12/18 15:00
10.4,50,C0A520,2021/12/18 15:00
6.2,12,C0D480,2021/12/18 15:00
11.6,29,C0F9X0,2021/12/18 15:00
10.4,23,C0M520,2021/12/18 15:00
9.1,65,C0F9U0,2021/12/18 15:00
13.3,57,C0C670,2021/12/18 15:00
16.1,20,C0G640,2021/12/18 15:00
9.6,45,C0T9H0,2021/12/18 15:00
13.4,12,C0G780,2021/12/18 15:00
19.5,30,C0S910,2021/12/18 15:00
12.9,291,C0H9C0,2021/12/18 15:00
18.3,69,C0R730,2021/12/18 15:00
9,6,C0M790,2021/12/18 15:00
11.2,64,C0C660,2021/12/18 15:00
14.3,44,C0R720,2021/12/18 15:00
13.8,52,C0F9P0,2021/12/18 15:00
21.6,37,C0R790,2021/12/18 15:00
11,41,C0E870,2021/12/18 15:00
10.8,67,C0C630,2021/12/18 15:00
17.7,28,C0G800,2021/12/18 15:00
8.9,42,C0B010,2021/12/18 15:00
7.7,49,C0A920,2021/12/18 15:00
14.2,352,C0B020,2021/12/18 15:00
8.4,319,C0G810,2021/12/18 15:00
9,25,C0E740,2021/12/18 15:00
9.7,351,C0E430,2021/12/18 15:00
12.1,42,C0R770,2021/12/18 15:00
18,238,C0I530,2021/12/18 15:00
13.5,340,C0F0E0,2021/12/18 15:00
17.7,105,C0S730,2021/12/18 15:00
9.9,63,C0AI40,2021/12/18 15:00
7.7,74,C0AD40,2021/12/18 15:00
20.7,19,C0G900,2021/12/18 15:00
10.6,53,C0F9L0,2021/12/18 15:00
9.2,5,C0E850,2021/12/18 15:00
11.3,32,C0D660,2021/12/18 15:00
15.6,15,C0F9R0,2021/12/18 15:00
7.7,86,C0AC60,2021/12/18 15:00
10.6,91,C0S900,2021/12/18 15:00
6.9,307,C0D390,2021/12/18 15:00
14.4,360,C0F9S0,2021/12/18 15:00
11.5,28,C0G870,2021/12/18 15:00
11.1,84,C0R800,2021/12/18 15:00
17.8,9,C0R760,2021/12/18 15:00
16.4,12,C0K530,2021/12/18 15:00
18.6,19,C0G890,2021/12/18 15:00
7.2,270,C0T790,2021/12/18 15:00
15.9,292,C0I540,2021/12/18 15:00
15,3,C0G730,2021/12/18 15:00
8.6,357,C0K580,2021/12/18 15:00
14,65,C0R680,2021/12/18 15:00
15.3,3,C0K291,2021/12/18 15:00
12.4,17,C0A970,2021/12/18 15:00
9.3,56,C0S740,2021/12/18 15:00
9.8,58,C0E550,2021/12/18 15:00
12,16,C0X290,2021/12/18 15:00
18.7,54,C0R710,2021/12/18 15:00
13.3,4,C0F9Q0,2021/12/18 15:00
9.8,28,C0K550,2021/12/18 15:00
16.7,57,C0R830,2021/12/18 15:00
12.7,35,C0R280,2021/12/18 15:00
10,24,C0C590,2021/12/18 15:00
10.1,191,C0F0A0,2021/12/18 15:00
9.2,2,C0F9T0,2021/12/18 15:00
19,67,C0R320,2021/12/18 15:00
15.1,27,C0R620,2021/12/18 15:00
11.5,43,C0A870,2021/12/18 15:00
11.8,159,C0F0D0,2021/12/18 15:00
6.6,55,C0A540,2021/12/18 15:00
9.9,20,C0F9I0,2021/12/18 15:00
15,45,C0R700,2021/12/18 15:00
8.5,88,C0R690,2021/12/18 15:00
6.6,55,C0A880,2021/12/18 15:00
6.8,66,C0S810,2021/12/18 15:00
18.1,224,C0F9Y0,2021/12/18 15:00
8.2,56,C0AI00,2021/12/18 15:00
13.6,7,C0M710,2021/12/18 15:00
14.5,56,C0D650,2021/12/18 15:00
7.1,52,C0A940,2021/12/18 15:00
8.2,9,C0X190,2021/12/18 15:00
15.3,20,C0E830,2021/12/18 15:00
9,346,C0D430,2021/12/18 15:00
12.4,15,C0S990,2021/12/18 15:00
11.1,59,C0SA30,2021/12/18 15:00
19.3,27,C0W130,2021/12/18 15:00
19.3,20,C0F9K0,2021/12/18 15:00
11.7,19,C0K520,2021/12/18 15:00
9.8,10,C0M740,2021/12/18 16:00
16,62,C0R830,2021/12/18 16:00
8.8,85,C0A920,2021/12/18 16:00
13.7,340,C0H9C0,2021/12/18 16:00
18.8,6,C0G890,2021/12/18 16:00
7.7,32,C0A940,2021/12/18 16:00
10.3,20,C0F000,2021/12/18 16:00
13.2,54,C0AC40,2021/12/18 16:00
23,14,C0W120,2021/12/18 16:00
15.8,41,C0R840,2021/12/18 16:00
9.8,99,C0R800,2021/12/18 16:00
9.3,35,C0S710,2021/12/18 16:00
19.3,9,C0G900,2021/12/18 16:00
12.7,99,C0R740,2021/12/18 16:00
8.3,43,C0F9U0,2021/12/18 16:00
13.6,27,C0D560,2021/12/18 16:00
8.7,356,C0E850,2021/12/18 16:00
11.2,83,C0C630,2021/12/18 16:00
10.7,75,C0C540,2021/12/18 16:00
12.4,346,C0K410,2021/12/18 16:00
17.7,284,C0I540,2021/12/18 16:00
13.9,35,C0D650,2021/12/18 16:00
7.8,333,C0SA40,2021/12/18 16:00
11.5,47,C0A870,2021/12/18 16:00
12,2,C0G780,2021/12/18 16:00
9.2,330,C0S900,2021/12/18 16:00
9.7,326,C0M660,2021/12/18 16:00
10.8,7,C0R690,2021/12/18 16:00
11.3,27,C0F9I0,2021/12/18 16:00
11.9,52,C0E880,2021/12/18 16:00
12.5,357,C0K500,2021/12/18 16:00
8.1,76,C0C490,2021/12/18 16:00
8.1,3,C0K580,2021/12/18 16:00
11.9,161,C0F0D0,2021/12/18 16:00
11.6,13,C0K250,2021/12/18 16:00
20.6,228,C0F9Y0,2021/12/18 16:00
12,57,C0R770,2021/12/18 16:00
11,40,C0E550,2021/12/18 16:00
9.4,360,C0R340,2021/12/18 16:00
12.7,13,C0M710,2021/12/18 16:00
11.1,63,C0E750,2021/12/18 16:00
11.1,341,C0G750,2021/12/18 16:00
11.2,74,C0E870,2021/12/18 16:00
9.8,35,C0S740,2021/12/18 16:00
7,118,C0S770,2021/12/18 16:00
9.3,18,C0T9H0,2021/12/18 16:00
6.6,34,C0A660,2021/12/18 16:00
15.5,18,C0R760,2021/12/18 16:00
17.7,64,C0S730,2021/12/18 16:00
8.5,352,C0G810,2021/12/18 16:00
10.6,10,C0G720,2021/12/18 16:00
16.2,48,C0R720,2021/12/18 16:00
12.7,356,C0K280,2021/12/18 16:00
20.2,17,C0R750,2021/12/18 16:00
14.5,263,C0F9Z0,2021/12/18 16:00
10.8,38,C0E820,2021/12/18 16:00
16.8,12,C0K530,2021/12/18 16:00
13.2,7,C0F0E0,2021/12/18 16:00
23.7,43,C0W160,2021/12/18 16:00
14.7,31,C0F9X0,2021/12/18 16:00
14.3,66,C0R700,2021/12/18 16:00
14.5,45,C0F9R0,2021/12/18 16:00
12.4,66,C0R670,2021/12/18 16:00
8.3,54,C0C700,2021/12/18 16:00
22,36,C0R790,2021/12/18 16:00
10,52,C0F9L0,2021/12/18 16:00
14.6,354,C0F9S0,2021/12/18 16:00
12.8,18,C0K510,2021/12/18 16:00
15.2,53,C0R730,2021/12/18 16:00
19.3,34,C0W130,2021/12/18 16:00
15.4,15,C0G640,2021/12/18 16:00
14.3,18,C0G730,2021/12/18 16:00
11.9,45,C0C670,2021/12/18 16:00
11.7,22,C0G740,2021/12/18 16:00
11.8,6,C0K430,2021/12/18 16:00
12.7,48,C0R280,2021/12/18 16:00
19.8,65,C0R320,2021/12/18 16:00
13.3,29,C0R620,2021/12/18 16:00
14.8,31,C0D660,2021/12/18 16:00
14.2,46,C0K520,2021/12/18 16:00
12.5,73,C0R680,2021/12/18 16:00
8.7,346,C0AD00,2021/12/18 16:00
13.4,16,C0K291,2021/12/18 16:00
10.2,7,C0E430,2021/12/18 16:00
12.9,31,C0W110,2021/12/18 16:00
10.8,10,C0K420,2021/12/18 16:00
16,7,CM0120,2021/12/18 16:00
14.2,1,C0B020,2021/12/18 16:00
20.6,30,C0F9K0,2021/12/18 16:00
8.8,8,C0M790,2021/12/18 16:00
11.6,21,C0K550,2021/12/18 16:00
12.3,28,C0A970,2021/12/18 16:00
18.6,39,C0R710,2021/12/18 16:00
8.6,40,C0Z270,2021/12/18 16:00
6.9,3,C0D430,2021/12/18 16:00
9.1,174,C0F0A0,2021/12/18 16:00
11.5,32,C0E590,2021/12/18 16:00
8,341,C0T9M0,2021/12/18 16:00
14.5,37,C0F9P0,2021/12/18 16:00
9.7,49,C0C660,2021/12/18 16:00
11.9,23,C0W170,2021/12/18 16:00
10.8,51,C0G770,2021/12/18 16:00
13.5,344,C0E830,2021/12/18 16:00
9.4,6,C0G870,2021/12/18 16:00
10,39,C0E730,2021/12/18 16:00
8.2,359,C0M680,2021/12/18 16:00
19.2,29,C0R780,2021/12/18 16:00
19.5,21,C0G800,2021/12/18 16:00
12.1,9,C0E540,2021/12/18 16:00
15.6,209,C0I530,2021/12/18 16:00
8.3,10,C0M780,2021/12/18 16:00
8.7,12,C0X110,2021/12/18 16:00
16.1,38,C0S910,2021/12/18 16:00
12.4,45,C0E420,2021/12/18 16:00
15.3,39,C0R350,2021/12/18 16:00
8.7,3,C0D570,2021/12/18 16:00
8.2,342,C0F9T0,2021/12/18 16:00
7.6,7,C0SA90,2021/12/18 16:00
10.3,63,C0S970,2021/12/18 16:00
14.4,33,C0F9Q0,2021/12/18 16:00
14.4,37,C0D590,2021/12/18 16:00
6.6,54,C0AH50,2021/12/18 17:00
8.6,344,C0F9T0,2021/12/18 17:00
17,43,C0S910,2021/12/18 17:00
8.8,89,C0E590,2021/12/18 17:00
12.6,47,C0E420,2021/12/18 17:00
10.8,54,C0F9L0,2021/12/18 17:00
18.6,49,C0W130,2021/12/18 17:00
10.7,58,C0R770,2021/12/18 17:00
11.3,47,C0D660,2021/12/18 17:00
9.7,355,C0M790,2021/12/18 17:00
18.4,352,C0R780,2021/12/18 17:00
10.3,36,C0C630,2021/12/18 17:00
14.4,359,C0B020,2021/12/18 17:00
10.5,7,C0K500,2021/12/18 17:00
20.9,30,C0R750,2021/12/18 17:00
7.2,347,C0D570,2021/12/18 17:00
13.9,14,C0F9Q0,2021/12/18 17:00
12.6,107,C0R740,2021/12/18 17:00
9.3,351,C0M740,2021/12/18 17:00
12.1,26,C0AH30,2021/12/18 17:00
8.8,5,C0S710,2021/12/18 17:00
9.9,16,C0K280,2021/12/18 17:00
7.1,50,C0A930,2021/12/18 17:00
17,14,C0G890,2021/12/18 17:00
19.4,62,C0R320,2021/12/18 17:00
9.9,37,C0A860,2021/12/18 17:00
8.3,77,C0SA90,2021/12/18 17:00
11.3,19,C0F0E0,2021/12/18 17:00
8.8,95,C0AD50,2021/12/18 17:00
7.9,28,C0F9U0,2021/12/18 17:00
7,326,C0S810,2021/12/18 17:00
8.9,12,C0K420,2021/12/18 17:00
14.8,65,C0R670,2021/12/18 17:00
10.3,65,C0C660,2021/12/18 17:00
7,356,C0E850,2021/12/18 17:00
17.9,20,C0G800,2021/12/18 17:00
14.1,60,C0R440,2021/12/18 17:00
11,25,C0K250,2021/12/18 17:00
17,36,C0R720,2021/12/18 17:00
9.2,43,C0S970,2021/12/18 17:00
10.9,20,C0K520,2021/12/18 17:00
12.3,4,C0M710,2021/12/18 17:00
11.9,31,C0E830,2021/12/18 17:00
16.4,62,C0R350,2021/12/18 17:00
12.1,354,C0G780,2021/12/18 17:00
11.7,69,C0C670,2021/12/18 17:00
11.3,56,C0W170,2021/12/18 17:00
8.9,38,C0E730,2021/12/18 17:00
11.4,38,C0D590,2021/12/18 17:00
9.9,26,C0D560,2021/12/18 17:00
17.6,117,C0S730,2021/12/18 17:00
21.9,217,C0F9Y0,2021/12/18 17:00
12.6,9,C0G770,2021/12/18 17:00
15.4,60,C0AC40,2021/12/18 17:00
12.1,5,C0G750,2021/12/18 17:00
11.4,62,C0E880,2021/12/18 17:00
13.3,62,C0R680,2021/12/18 17:00
6.6,6,C0X140,2021/12/18 17:00
7.5,148,C0C710,2021/12/18 17:00
11.5,11,C0AI40,2021/12/18 17:00
22.8,16,C0W120,2021/12/18 17:00
6.8,267,C0T790,2021/12/18 17:00
7.1,52,C0A880,2021/12/18 17:00
7.7,77,C0A940,2021/12/18 17:00
13.4,2,C0H9C0,2021/12/18 17:00
17.1,64,C0R730,2021/12/18 17:00
12.1,34,C0A870,2021/12/18 17:00
8.7,49,C0C700,2021/12/18 17:00
13.7,8,C0K291,2021/12/18 17:00
9.1,22,C0E820,2021/12/18 17:00
8,36,C0R340,2021/12/18 17:00
10.6,352,C0G740,2021/12/18 17:00
15.7,287,C0I540,2021/12/18 17:00
12.4,38,C0D650,2021/12/18 17:00
8.4,4,C0S900,2021/12/18 17:00
16.3,19,C0F9K0,2021/12/18 17:00
11.1,14,C0R690,2021/12/18 17:00
13.2,28,C0F9X0,2021/12/18 17:00
8.2,349,C0K580,2021/12/18 17:00
16.9,20,C0K530,2021/12/18 17:00
19.5,27,C0G900,2021/12/18 17:00
15.3,80,C0R700,2021/12/18 17:00
12.5,348,C0F9S0,2021/12/18 17:00
11.2,12,C0G830,2021/12/18 17:00
6.4,60,C0F930,2021/12/18 17:00
10.9,17,C0K510,2021/12/18 17:00
12.9,30,C0F9P0,2021/12/18 17:00
15.2,60,C0R830,2021/12/18 17:00
16,9,C0R760,2021/12/18 17:00
7.1,312,C0Z290,2021/12/18 17:00
15.3,207,C0I530,2021/12/18 17:00
9.3,39,C0A920,2021/12/18 17:00
24,43,C0W160,2021/12/18 17:00
16.6,24,CM0120,2021/12/18 17:00
11.6,31,C0X280,2021/12/18 17:00
16.6,48,C0R840,2021/12/18 17:00
15.3,263,C0F9Z0,2021/12/18 17:00
8.5,54,C0E750,2021/12/18 17:00
18.5,40,C0R710,2021/12/18 17:00
14.2,350,C0E810,2021/12/18 17:00
10.4,13,C0E540,2021/12/18 17:00
13.4,65,C0R280,2021/12/18 17:00
11.9,21,C0K430,2021/12/18 17:00
12.8,27,C0W110,2021/12/18 17:00
15.2,28,C0R620,2021/12/18 17:00
9.5,13,C0F000,2021/12/18 17:00
13.1,50,C0F9R0,2021/12/18 17:00
11,359,C0K410,2021/12/18 17:00
12.5,161,C0F0D0,2021/12/18 17:00
13.2,2,C0G640,2021/12/18 17:00
11.2,22,C0E870,2021/12/18 17:00
7.1,28,C0A660,2021/12/18 17:00
11.6,102,C0R800,2021/12/18 17:00
12,57,C0R680,2021/12/18 18:00
11.4,72,C0C630,2021/12/18 18:00
8.2,84,C0AD50,2021/12/18 18:00
13.6,105,C0R770,2021/12/18 18:00
16.3,49,C0R720,2021/12/18 18:00
13.9,60,C0C670,2021/12/18 18:00
11.6,28,C0F9P0,2021/12/18 18:00
8.8,13,C0D660,2021/12/18 18:00
16.4,247,C0F9Z0,2021/12/18 18:00
7.3,76,CM0140,2021/12/18 18:00
10.4,353,C0G740,2021/12/18 18:00
11.4,3,C0K410,2021/12/18 18:00
19.3,40,C0R710,2021/12/18 18:00
8.8,78,C0AI40,2021/12/18 18:00
10.2,32,C0K520,2021/12/18 18:00
20.7,21,C0W120,2021/12/18 18:00
9.3,39,C0E420,2021/12/18 18:00
8.3,42,C0F9U0,2021/12/18 18:00
11.3,353,C0R690,2021/12/18 18:00
18.4,349,C0R780,2021/12/18 18:00
11.5,3,C0M710,2021/12/18 18:00
9.6,4,C0G770,2021/12/18 18:00
19.2,289,C0I540,2021/12/18 18:00
14.7,22,C0R620,2021/12/18 18:00
12.1,133,C0F0E0,2021/12/18 18:00
15.1,23,C0G890,2021/12/18 18:00
11,57,C0W170,2021/12/18 18:00
13,15,C0G640,2021/12/18 18:00
14.5,49,C0R830,2021/12/18 18:00
11,41,C0S990,2021/12/18 18:00
13.3,36,C0W110,2021/12/18 18:00
9.8,6,C0K430,2021/12/18 18:00
15.7,332,C0H9C0,2021/12/18 18:00
12,22,C0D560,2021/12/18 18:00
6.6,70,C0A660,2021/12/18 18:00
19.5,21,C0W130,2021/12/18 18:00
13.2,194,C0F0A0,2021/12/18 18:00
7.5,5,C0D570,2021/12/18 18:00
11.2,61,C0D590,2021/12/18 18:00
11.1,10,C0K291,2021/12/18 18:00
6.7,260,C0T790,2021/12/18 18:00
19.5,23,C0R750,2021/12/18 18:00
10.3,28,C0F9R0,2021/12/18 18:00
15.2,28,CM0120,2021/12/18 18:00
13,4,C0B020,2021/12/18 18:00
5.6,111,C0D480,2021/12/18 18:00
26.1,32,C0W160,2021/12/18 18:00
15.3,41,C0G800,2021/12/18 18:00
20.2,109,C0S730,2021/12/18 18:00
10.5,24,C0K280,2021/12/18 18:00
14.9,218,C0I530,2021/12/18 18:00
22,234,C0F9Y0,2021/12/18 18:00
19.3,32,C0S910,2021/12/18 18:00
16.1,47,C0R350,2021/12/18 18:00
6.8,4,C0SA10,2021/12/18 18:00
9.2,15,C0E830,2021/12/18 18:00
12.8,66,C0R670,2021/12/18 18:00
10.7,17,C0K250,2021/12/18 18:00
9.8,9,C0G780,2021/12/18 18:00
12.6,32,C0A870,2021/12/18 18:00
8,73,C0S970,2021/12/18 18:00
8.4,48,C0E730,2021/12/18 18:00
8.7,359,C0S710,2021/12/18 18:00
12.3,35,C0E810,2021/12/18 18:00
10.6,36,C0R280,2021/12/18 18:00
7.7,48,C0SA90,2021/12/18 18:00
16.1,51,C0R840,2021/12/18 18:00
8.9,31,C0E870,2021/12/18 18:00
13.3,54,C0R440,2021/12/18 18:00
12.7,105,C0R740,2021/12/18 18:00
14,15,C0K530,2021/12/18 18:00
12.1,61,C0AC40,2021/12/18 18:00
16.5,9,C0G900,2021/12/18 18:00
18.5,67,C0R320,2021/12/18 18:00
7.6,83,C0C490,2021/12/18 18:00
10.9,86,C0S900,2021/12/18 18:00
12.9,69,C0R700,2021/12/18 18:00
14.3,25,C0F9K0,2021/12/18 18:00
12,166,C0F0D0,2021/12/18 18:00
17.5,25,C0R760,2021/12/18 18:00
14.9,65,C0R730,2021/12/18 18:00
12.2,52,C0R280,2021/12/18 19:00
17.5,8,C0R780,2021/12/18 19:00
6.8,44,C0Z150,2021/12/18 19:00
